157.00	8.591192e-10	5.586848e-10	0.630295
158.00	8.601004e-10	5.590907e-10	0.629582
159.00	8.607599e-10	5.529842e-10	0.634012
160.00	8.612246e-10	5.478011e-10	0.637625
161.00	8.621231e-10	5.481116e-10	0.636898
162.00	8.632313e-10	5.485232e-10	0.636243
163.00	8.642605e-10	5.488984e-10	0.635555
164.00	8.656386e-10	5.494484e-10	0.634982
165.00	8.664860e-10	5.497369e-10	0.634224
166.00	8.674859e-10	5.501027e-10	0.633512
167.00	8.687302e-10	5.505953e-10	0.632876
168.00	8.696610e-10	5.509291e-10	0.632133
169.00	8.705450e-10	5.512394e-10	0.631371
170.00	8.716496e-10	5.516667e-10	0.630674
171.00	8.725289e-10	5.519768e-10	0.629903
172.00	8.736314e-10	5.524077e-10	0.629195
173.00	8.745060e-10	5.527180e-10	0.628413
174.00	8.753481e-10	5.530117e-10	0.627618
175.00	8.759238e-10	5.490337e-10	0.630197
176.00	8.760422e-10	5.417375e-10	0.635348
177.00	8.769335e-10	5.415663e-10	0.634967
178.00	8.776570e-10	5.417693e-10	0.634130
179.00	8.785531e-10	5.420467e-10	0.633357
180.00	8.793579e-10	5.422859e-10	0.632545
181.00	8.802631e-10	5.425698e-10	0.631769
182.00	8.809769e-10	5.427713e-10	0.630918
183.00	8.819169e-10	5.430729e-10	0.630149
184.00	8.828567e-10	5.433763e-10	0.629376
185.00	8.837964e-10	5.436816e-10	0.628601
186.00	8.845044e-10	5.438837e-10	0.627739
187.00	8.854435e-10	5.441915e-10	0.626958
188.00	8.863832e-10	5.445013e-10	0.626175
189.00	8.870889e-10	5.447045e-10	0.625308
190.00	8.880316e-10	5.450182e-10	0.624523
191.00	8.891201e-10	5.454024e-10	0.623784
192.00	8.898515e-10	5.456194e-10	0.622923
193.00	8.912454e-10	5.461555e-10	0.622280
194.00	8.921575e-10	5.464621e-10	0.621475
195.00	8.919978e-10	5.389229e-10	0.626587
196.00	8.925840e-10	5.343458e-10	0.629808
197.00	8.934053e-10	5.345649e-10	0.628991
198.00	8.946368e-10	5.349388e-10	0.628343
199.00	8.954933e-10	5.351727e-10	0.627538
200.00	8.963450e-10	5.354046e-10	0.626730
201.00	8.974355e-10	5.357305e-10	0.626016
202.00	8.981805e-10	5.359208e-10	0.625164
203.00	8.990921e-10	5.361768e-10	0.624377
204.00	8.997413e-10	5.363272e-10	0.623487
205.00	9.005311e-10	5.365330e-10	0.622651
206.00	9.006715e-10	5.322688e-10	0.625257
207.00	8.998549e-10	5.246151e-10	0.630272
208.00	9.006498e-10	5.243650e-10	0.629834
209.00	9.014269e-10	5.245211e-10	0.629008
210.00	9.022018e-10	5.246754e-10	0.628181
211.00	9.029745e-10	5.248278e-10	0.627351
212.00	9.037446e-10	5.249782e-10	0.626518
213.00	9.045648e-10	5.251410e-10	0.625709
214.00	9.054709e-10	5.253269e-10	0.624940
215.00	9.061439e-10	5.254464e-10	0.624054
216.00	9.070251e-10	5.256236e-10	0.623267
217.00	9.077795e-10	5.257636e-10	0.622416
218.00	9.085301e-10	5.259013e-10	0.621561
219.00	9.092764e-10	5.260366e-10	0.620700
220.00	9.098909e-10	5.261317e-10	0.619774
221.00	9.105597e-10	5.262415e-10	0.618871
222.00	9.114373e-10	5.264125e-10	0.618064
223.00	9.120744e-10	5.265108e-10	0.617139
224.00	9.129400e-10	5.266775e-10	0.616317
225.00	9.136581e-10	5.267990e-10	0.615422
226.00	9.143712e-10	5.269184e-10	0.614521
227.00	9.150790e-10	5.270357e-10	0.613613
228.00	9.156674e-10	5.271152e-10	0.612646
229.00	9.162609e-10	5.271958e-10	0.611677
230.00	9.171015e-10	5.273546e-10	0.610815
231.00	9.174531e-10	5.273580e-10	0.609729
232.00	9.182834e-10	5.275137e-10	0.608853
233.00	9.189743e-10	5.276257e-10	0.607909
234.00	9.179604e-10	5.209581e-10	0.611749
235.00	9.172692e-10	5.147577e-10	0.615531
236.00	9.177456e-10	5.147931e-10	0.614474
237.00	9.173202e-10	5.105150e-10	0.616755
238.00	9.160751e-10	5.032285e-10	0.621357
239.00	9.148578e-10	4.963301e-10	0.625769
240.00	9.137028e-10	4.898256e-10	0.629984
241.00	9.126398e-10	4.837166e-10	0.633996
242.00	9.117066e-10	4.779906e-10	0.637824
243.00	9.110895e-10	4.730514e-10	0.641163
244.00	9.115837e-10	4.730757e-10	0.640073
245.00	9.115677e-10	4.707084e-10	0.641160
246.00	9.109727e-10	4.658840e-10	0.644475
247.00	9.113749e-10	4.650878e-10	0.644216
248.00	9.119478e-10	4.650257e-10	0.643291
249.00	9.125194e-10	4.649660e-10	0.642363
250.00	9.130927e-10	4.649047e-10	0.641439
251.00	9.137214e-10	4.647659e-10	0.640661
